critic_name,top_critic,publisher_name,total_reviews,agreement_rate,big_movie_agreement_rate,fresh_rate,tier
Arjun Sajip,False,Sight & Sound,10,0.7,,0.9,newcomer
Arlin Golden,False,Film Inquiry,24,0.9166666666666666,,0.9166666666666666,Bellwether
Armond White,True,,100,0.433,0.1786,0.44,veteran
Arthur Knight,True,Hollywood Reporter,24,0.75,,0.7916666666666666,Average
Arthur Lazere,False,culturevulture.net,414,0.7125603864734299,,0.6908212560386473,Average
Arthur Salm,False,San Diego Union-Tribune,83,0.7590361445783133,,0.4457831325301205,Reliable
Arturo Aguilar,False,Rolling Stone Mexico,35,0.8857142857142857,,0.8571428571428571,Bellwether
Arturo Magaña,False,Cine Premiere,38,0.8421052631578947,,0.868421052631579,Reliable
Asher Luberto,False,The Playlist,38,0.7368421052631579,,0.5526315789473685,Average
Ashley Bissette Sumerel,True,,12,0.75,,0.9167,newcomer
Ashley Clark,True,Little White Lies,45,0.7777777777777778,,0.6888888888888889,Reliable
Ashley Menzel,False,We Live Entertainment,130,0.7923076923076923,,0.8692307692307693,Reliable
Ashley Morales,False,MovieJawn,11,1.0,,0.8182,newcomer
Ashley Moulton,False,Common Sense Media,22,0.8333,,1.0,newcomer
Asia Frey,False,"Lagniappe (Mobile, AL)",259,0.7992277992277992,,0.7992277992277992,Reliable
Asyia Iftikhar,False,metro.co.uk,9,0.8889,,0.7778,newcomer
Athan Bezaitis,False,Filmcritic.com,40,0.55,,0.725,Contrarian
Audra Schroeder,False,The Daily Dot,59,0.7796610169491526,,0.5932203389830508,Reliable
Audrey Rock-Richardson,False,Tooele Transcript-Bulletin (Utah),486,0.7860082304526749,,0.6193415637860082,Reliable
Audrey Vann,False,"The Stranger (Seattle, WA)",8,0.8333,,0.875,newcomer
Augusto Martínez Torres,False,El Pais (Spain),28,0.7142857142857143,,0.6428571428571429,Average
Austin Kennedy,False,Sin Magazine,416,0.6778846153846154,,0.4182692307692308,Average
Austin O'Connor,False,Lowell Sun,159,0.8301886792452831,,0.5786163522012578,Reliable
Austin Trunick,False,Under the Radar,306,0.7908496732026143,,0.7647058823529411,Reliable
Avaryl Halley,False,Movie Bitches,254,0.6535433070866141,,0.5039370078740157,Average
Avi Offer,True,,100,0.7595,0.75,0.7,veteran
Aviva Dove-Viebahn,True,,64,0.9194,,0.9375,established
Awais Irfan,True,,27,0.8077,0.875,0.8148,newcomer
B. Ruby Rich,False,The Nation,21,1.0,,0.9523809523809523,Bellwether
Baradwaj Rangan,False,Film Companion,22,0.8181818181818182,,0.7727272727272727,Reliable
Barbara Ellen,True,Times (UK),32,0.65625,,0.53125,Average
Barbara Goslawski,False,Boxoffice Magazine,39,0.5641025641025641,,0.5384615384615384,Mild Contrarian
Barbara Shulgasser,False,Chicago Tribune,100,0.5965,,0.43,veteran
Barbara Vancheri,False,Pittsburgh Post-Gazette,106,0.7358490566037735,,0.7924528301886793,Average
Barbara VanDenburgh,True,Arizona Republic,283,0.7985865724381626,,0.5512367491166078,Reliable
Barry Hertz,True,Globe and Mail,400,0.7975,,0.5825,Reliable
Barry Levitt,False,Empire Magazine,65,0.7812,,0.7077,established
Barry Paris,False,Pittsburgh Post-Gazette,155,0.7483870967741936,,0.8516129032258064,Average
Barry Walters,False,San Francisco Examiner,22,0.8181818181818182,,0.5909090909090909,Reliable
Beandrea July,True,Hollywood Reporter,22,0.7272727272727273,,0.7727272727272727,Average
Beatrice Loayza,False,New York Times,100,0.7872,0.7143,0.74,veteran
Beatrine Shahzad,False,Discussing Film,8,0.75,1.0,0.75,newcomer
Beatriz Martínez,False,Sensacine,100,0.8734,,0.97,veteran
Becky Darke,False,Total Film,5,0.8,,0.8,newcomer
Becky Kukla,False,The Digital Fix,22,0.8181818181818182,,0.7727272727272727,Reliable
Becky Suter,False,TheShiznit.co.uk,30,0.6666666666666666,,0.6333333333333333,Average
Bedatri D. Choudhury,True,,72,0.8939,,0.9167,established
Begoña Piña,False,Cinemanía (Spain),23,0.9167,,0.8261,newcomer
Belen Prieto,False,Espinof,50,0.9268,1.0,0.94,established
Ben Allen,False,Radio Times,9,0.5556,0.5,0.6667,newcomer
Ben Coleman,False,"The Stranger (Seattle, WA)",29,0.5517241379310345,,0.7241379310344828,Mild Contrarian
Ben Croll,True,TheWrap,23,0.782608695652174,,0.8695652173913043,Reliable
Ben Dowell,False,The Times (UK),25,0.9375,,1.0,newcomer
Ben Falk,True,BBC.com,81,0.7777777777777778,,0.7037037037037037,Reliable
Ben Glidden,False,Film Threat,9,1.0,,1.0,newcomer
Ben Kendrick,False,Screen Rant,345,0.7652173913043478,,0.6782608695652174,Reliable
Ben Kenigsberg,True,,100,0.7582,,0.72,veteran
Ben Lindbergh,False,The Ringer,10,1.0,,0.8,newcomer
Ben Lyons,True,At the Movies,217,0.7788018433179723,,0.5483870967741935,Reliable
Ben Mankiewicz,True,At the Movies,217,0.7741935483870968,,0.511520737327189,Reliable
Ben McEachen,False,Sunday Times (Australia),22,0.6818181818181818,,0.5,Average
Ben Miller,False,InSession Film,15,0.8667,,0.8,newcomer
Ben Morganti,False,CBR,7,1.0,1.0,1.0,newcomer
Ben Nicholson,False,CineVue,155,0.8709677419354839,,0.7419354838709677,Bellwether
Ben Pearson,False,Slashfilm,76,0.8684,,0.8553,established
Ben Rawson-Jones,False,Digital Spy,296,0.7736486486486487,,0.5878378378378378,Reliable
Ben Robins,False,HeyUGuys,60,0.85,,0.8833,established
Ben Rolph,False,Discussing Film,115,0.7739130434782608,,0.9130434782608695,Reliable
Ben Sachs,True,Chicago Reader,694,0.6671469740634006,,0.5850144092219021,Average
Ben Sears,False,Loud and Clear Reviews,16,0.8,,0.8125,newcomer
Ben Sherlock,False,Screen Rant,15,0.8667,,0.7333,newcomer
Ben Sin,False,South China Morning Post,31,0.8064516129032258,,0.5483870967741935,Reliable
Ben Skipper,False,International Business Times,24,0.8333333333333334,,0.7083333333333334,Reliable
Ben Travers,True,,43,0.7317,,0.6512,established
Ben Travis,False,Empire Magazine,100,0.73,1.0,0.82,veteran
Ben Walters,True,Time Out,140,0.7714285714285715,,0.7,Reliable
Ben Wasserman,True,,67,0.8507,0.9524,0.8806,established
Ben Yagoda,False,Philadelphia Daily News,29,0.6206896551724138,,0.6896551724137931,Mild Contrarian
Benjamin Franz,False,Film Threat,100,0.8594,,0.99,veteran
Benjamin Gummery,True,,97,0.8333,,0.8763,established
Benjamin H. Smith,False,Decider,100,0.7586,,0.81,veteran
Benjamin Lee,True,Guardian,250,0.688,,0.572,Average
Benjamin Mercer,True,Village Voice,25,0.72,,0.4,Average
Benjamin Strong,True,Village Voice,27,0.8148148148148148,,0.2962962962962963,Reliable
Benjamín Harguindey,False,EscribiendoCine,100,0.7778,1.0,0.66,veteran
Benji Wilson,False,Daily Telegraph (UK),22,0.8571,,0.8182,newcomer
Benjo Colautti,False,We Got This Covered,27,0.9259259259259259,,0.48148148148148145,Bellwether
Bennett Campbell Ferguson,False,Willamette Week,64,0.609375,,0.4375,Mild Contrarian
Bernard Boo,False,Way Too Indie,275,0.8036363636363636,,0.6763636363636364,Reliable
Bernard Drew,False,Gannett News Service,137,0.5985401459854015,,0.35036496350364965,Mild Contrarian
Bertie Archer,False,One Room With A View,58,0.7241379310344828,,0.7241379310344828,Average
Beth Accomando,False,KPBS.org,767,0.8057366362451108,,0.7522816166883963,Reliable
Beth Jones,False,Roanoke Times (Virginia),81,0.7160493827160493,,0.691358024691358,Average
Beth McDonough,False,The Babbling Blonde,38,0.8421052631578947,,0.868421052631579,Reliable
Beth Webb,False,Empire Magazine,94,0.8723,0.75,0.8617,established
Beth Wilson,False,Trespass,35,0.7142857142857143,,0.7428571428571429,Average
Bethan Ackerley,True,,10,1.0,1.0,0.9,newcomer
Bethany Jean Clement,False,Seattle Times,8,1.0,,0.875,newcomer
Bethany Lola,False,Loud and Clear Reviews,29,0.7857,,1.0,newcomer
Betsy Bozdech,False,Hollywood.com,46,0.782608695652174,,0.7608695652173914,Reliable
Betsy Sharkey,True,Los Angeles Times,734,0.7479564032697548,,0.6403269754768393,Average
Betsy Sherman,True,,100,0.8065,,0.78,veteran
Betty Jo Tucker,False,ReelTalk Movie Reviews,1175,0.6204255319148936,,0.6646808510638298,Mild Contrarian
Beverly Berning,False,culturevulture.net,86,0.8255813953488372,,0.7325581395348837,Reliable
Bilge Ebiri,True,,100,0.8485,0.9643,0.8,veteran
Bill Arceneaux,False,Big Easy Magazine,41,0.8292682926829268,,0.8780487804878049,Reliable
Bill Beyrer,False,CinemaBlend,39,0.7692307692307693,,0.4358974358974359,Reliable
Bill Bria,False,Slashfilm,100,0.64,0.7895,0.92,veteran
Bill Brioux,True,,64,0.9483,,0.9219,established
Bill Brownstein,False,Montreal Gazette,46,0.9565217391304348,,0.8043478260869565,Bellwether
Bill Chambers,False,Film Freak Central,705,0.7063829787234043,,0.5219858156028369,Average
Bill Clark,False,FromTheBalcony,645,0.7131782945736435,,0.6217054263565891,Average
Bill Cooper,False,Spectrum Culture,19,0.4667,,0.4211,newcomer
Bill Gallo,False,Dallas Observer,42,0.6904761904761905,,0.5476190476190477,Average
Bill Gibron,False,DVD Verdict,43,0.6744186046511628,,0.7674418604651163,Average
Bill Goodykoontz,True,Arizona Republic,1976,0.8274291497975709,,0.7459514170040485,Reliable
Bill Graham,False,The Film Stage,41,0.8780487804878049,,0.8536585365853658,Bellwether
Bill Muller,True,Arizona Republic,752,0.7672872340425532,,0.5066489361702128,Reliable
Bill Newcott,False,Movies For The Rest Of Us,32,0.75,,0.84375,Average
Bill Pearis,False,Citysearch,154,0.7532467532467533,,0.5064935064935064,Reliable
Bill Rasco,False,ComingSoon.net,23,0.391304347826087,,0.8260869565217391,Contrarian
Bill Stamets,True,Chicago Sun-Times,149,0.8053691275167785,,0.738255033557047,Reliable
Bill Watters,False,Aggressive Comix,29,0.7586206896551724,,0.8620689655172413,Reliable
Bill Weber,False,Slant Magazine,210,0.6761904761904762,,0.43333333333333335,Average
Bill White,False,Seattle Post-Intelligencer,224,0.7232142857142857,,0.5848214285714286,Average
Bill Zwecker,True,Chicago Sun-Times,140,0.6785714285714286,,0.6357142857142857,Average
Billie Anderson,False,MovieJawn,10,1.0,1.0,0.9,newcomer
Billie Melissa,True,,29,0.7586,0.8333,0.8621,newcomer
Billie Walker,False,Little White Lies,19,0.6842,,0.4211,newcomer
Billy Tatum,False,We Got This Covered,28,0.75,,0.7142857142857143,Average
Blai Morell,False,Fotogramas,73,0.7692,0.75,0.9178,established
Blake Crane,False,Film Racket,187,0.7486631016042781,,0.35294117647058826,Average
Blake Davis,False,KFOR Channel 4 News,147,0.8027210884353742,,0.8435374149659864,Reliable
Blake French,False,Filmcritic.com,143,0.6013986013986014,,0.5944055944055944,Mild Contrarian
Blake Goble,False,Consequence of Sound,230,0.7391304347826086,,0.6304347826086957,Average
Blake Griffin,False,We Got This Covered,35,0.8285714285714286,,0.8,Reliable
Blake Howard,False,Dark Horizons,21,0.7142857142857143,,0.6190476190476191,Average
Blake Simons,False,Sight & Sound,16,0.9091,,0.8125,newcomer
Blake Williams,False,Cinema Scope,20,0.45,,0.45,Contrarian
Blake Wright,False,ComingSoon.net,31,0.5483870967741935,,0.8387096774193549,Contrarian
Bob Aulert,False,culturevulture.net,82,0.7560975609756098,,0.4024390243902439,Reliable
Bob Bloom,False,rec.arts.movies.reviews,268,0.8134328358208955,,0.4701492537313433,Reliable
Bob Campbell,True,Newark Star-Ledger,65,0.7846153846153846,,0.47692307692307695,Reliable
Bob Chipman,False,Escapist Magazine,87,0.7011494252873564,,0.6551724137931034,Average
Bob Fenster,True,Arizona Republic,51,0.6666666666666666,,0.5882352941176471,Average
Bob Graham,True,San Francisco Chronicle,216,0.7129629629629629,,0.6805555555555556,Average
Bob Grimm,False,Sacramento News & Review,108,0.7870370370370371,,0.5925925925925926,Reliable
Bob Longino,True,Atlanta Journal-Constitution,217,0.6774193548387096,,0.5345622119815668,Average
Bob McCabe,False,Empire Magazine,35,0.8285714285714286,,0.8,Reliable
Bob Mondello,True,NPR.org,112,0.8482142857142857,,0.7589285714285714,Reliable
Bob Ross,True,,100,0.84,,0.82,veteran
Bob Strauss,True,,100,0.8384,0.8333,0.77,veteran
Bob Thomas,True,Associated Press,216,0.7361111111111112,,0.7962962962962963,Average
Bob Thompson,False,Jam! Movies,100,0.71,,0.62,Average
Bob Townsend,True,Atlanta Journal-Constitution,84,0.7857142857142857,,0.5238095238095238,Reliable
Bob Westal,False,Film Threat,25,0.68,,0.56,Average
Bobby Finger,False,The Muse/Jezebel,21,1.0,,0.8571428571428571,Bellwether
Bobby LePire,False,Film Threat,105,0.6857142857142857,,0.819047619047619,Average
Boo Allen,False,Denton Record-Chronicle,546,0.7509157509157509,,0.6373626373626373,Reliable
Boon Chan,False,The Straits Times (Singapore),90,0.7333333333333333,,0.6555555555555556,Average
Bosley Crowther,True,New York Times,515,0.6990291262135923,,0.6679611650485436,Average
Boxoffice Staff,False,Boxoffice Magazine,29,0.9655172413793104,,1.0,Bellwether
Boyd van Hoeij,False,european-films.net,193,0.7357512953367875,,0.8290155440414507,Average
Brad Keefe,False,Columbus Alive,457,0.7855579868708972,,0.700218818380744,Reliable
Brad Laidman,False,Film Threat,98,0.9081632653061225,,0.9183673469387755,Bellwether
Brad Miska,False,Bloody Disgusting,205,0.7170731707317073,,0.6829268292682927,Average
Brad Newsome,True,Sydney Morning Herald,58,0.8275862068965517,,0.8275862068965517,Reliable
Brad Wheeler,False,Globe and Mail,100,0.8367,,0.79,veteran
Bradley Gibson,False,Film Threat,70,0.8,,0.9,Reliable
Bradley Null,False,Filmcritic.com,30,0.7333333333333333,,0.6666666666666666,Average
Bradley Russell,False,Total Film,5,0.6,0.3333,1.0,newcomer
Bradley Warren,False,The Playlist,25,0.76,,0.64,Reliable
Brady Langmann,False,Esquire Magazine,11,0.8182,,0.7273,newcomer
Brandon Collins,False,Medium Popcorn,133,0.7593984962406015,,0.48872180451127817,Reliable
Brandon Davis,False,ComicBook.com,66,0.6666666666666666,,0.803030303030303,Average
Brandon Fibbs,False,Christianity Today,49,0.6938775510204082,,0.7142857142857143,Average
Brandon Judell,False,Critics Inc./America Online,38,0.6578947368421053,,0.5789473684210527,Average
Brandon Katz,True,Observer,20,0.85,,0.8,Reliable
Brandon Lewis,True,,81,0.8333,0.92,0.9136,established
Brandon Zachary,False,Screen Rant,100,0.7273,,0.86,veteran
Brandy McDonnell,False,The Oklahoman,283,0.7102473498233216,,0.7879858657243817,Average
Branyan Towe,False,InSession Film,79,0.7089,0.8,0.9494,established
Breeze Riley,True,,20,0.75,1.0,0.8,newcomer
Bren Murphy,False,RTÉ (Ireland),35,0.8667,1.0,0.9143,established
Brennan Klein,False,Screen Rant,15,0.5714,,0.6667,newcomer
Brent Hankins,False,The Lamplight Review,94,0.8085106382978723,,0.7340425531914894,Reliable
Brent McKnight,False,Paste Magazine,45,0.7333333333333333,,0.4,Average
Brent Simon,True,,100,0.77,,0.53,veteran
Brett Buckalew,False,FilmStew.com,143,0.6293706293706294,,0.5244755244755245,Mild Contrarian
Brett McCracken,True,,100,0.81,0.7059,0.82,veteran
Brett Michel,False,Boston Phoenix,196,0.7704081632653061,,0.37755102040816324,Reliable
Brian Bisesi,False,Horror Movie Club Podcast,100,0.73,0.8571,0.83,veteran
Brian Bromberger,False,Bay Area Reporter,100,0.8925,1.0,0.93,veteran
Brian Case,True,Time Out,21,0.7142857142857143,,0.5714285714285714,Average
Brian Collins,False,Birth.Movies.Death.,21,0.6666666666666666,,0.8571428571428571,Average
Brian Costello,False,Common Sense Media,327,0.7737003058103975,,0.6605504587155964,Reliable
Brian D. Johnson,False,Maclean's Magazine,540,0.7777777777777778,,0.6981481481481482,Reliable
Brian Duff,False,FILMINK (Australia),21,0.8095238095238095,,0.9047619047619048,Reliable
Brian Formo,False,CraveOnline,43,0.7209302325581395,,0.5116279069767442,Average
Brian Gibson,False,Film School Rejects,35,0.6,,0.6857142857142857,Mild Contrarian
Brian Gill,False,Mad About Movies Podcast,107,0.9065420560747663,,0.719626168224299,Bellwether
Brian Henry Martin,False,UTV,112,0.8125,,0.6964285714285714,Reliable
Brian Holcomb,False,CinemaBlend,69,0.7246376811594203,,0.6811594202898551,Average
Brian J. Arthurs,False,Beach Reporter (Southern California),496,0.8286290322580645,,0.6693548387096774,Reliable
Brian Juergens,False,Freeze Dried Movies,124,0.717741935483871,,0.7096774193548387,Average
Brian Lloyd,False,entertainment.ie,44,0.7727272727272727,,0.75,Reliable
Brian Lowry,True,,100,0.76,0.8571,0.68,veteran
Brian Marder,False,Hollywood.com,172,0.8488372093023255,,0.48255813953488375,Reliable
Brian Mckay,False,eFilmCritic.com,619,0.7253634894991923,,0.7318255250403877,Average
Brian McTavish,False,Kansas City Star,70,0.7714285714285715,,0.3142857142857143,Reliable
Brian Miller,True,Village Voice,42,0.6904761904761905,,0.3333333333333333,Average
Brian Moylan,False,Guardian,28,0.7037,,0.7857,newcomer
Brian Orndorf,True,,100,0.7416,0.6,0.6,veteran
Brian Pendreigh,False,Radio Times,27,0.6296296296296297,,0.7407407407407407,Mild Contrarian
Brian Rentschler,False,Screen Rant,37,0.7027027027027027,,0.4864864864864865,Average
Brian Roan,False,The Film Stage,40,0.775,,0.675,Reliable
Brian Tallerico,True,,100,0.8313,1.0,0.68,veteran
Brian Thompson,False,The Young Folks,73,0.8356164383561644,,0.547945205479452,Reliable
Brian Truitt,True,USA Today,390,0.8307692307692308,,0.7589743589743589,Reliable
Brian Viner,False,Daily Mail (UK),853,0.7854630715123095,,0.6541617819460727,Reliable
Brian Webster,False,Apollo Guide,1452,0.7995867768595041,,0.5950413223140496,Reliable
Brian Ó Tiomáin,False,Film Ireland Magazine,12,1.0,,1.0,newcomer
Bridget Byrne,False,Boxoffice Magazine,98,0.7244897959183674,,0.3979591836734694,Average
Brigid Presecky,False,FF2 Media,85,0.6470588235294118,,0.9411764705882353,Mild Contrarian
Brigit Grant,False,Daily Express (UK),64,0.65625,,0.71875,Average
Britany Murphy,False,Geeks of Color,50,0.64,,0.74,Mild Contrarian
Britt Hayes,False,Crooked Marquee,21,0.7142857142857143,,0.5714285714285714,Average
Brittany Frederick,True,,11,0.6364,,0.7273,newcomer
Britton Peele,True,Dallas Morning News,66,0.8181818181818182,,0.696969696969697,Reliable
Brogan Luke Bouwhuis,False,But Why Tho?,41,0.7561,0.8,0.7561,established
Brooke Corso,False,"The Monitor (McAllen, TX)",235,0.825531914893617,,0.5191489361702127,Reliable
Brooke Holgerson,False,Boston Phoenix,30,0.9333333333333333,,0.36666666666666664,Bellwether
Brooke Obie,True,,80,0.6667,0.375,0.6125,established
Bruce Bennett,False,"Spectrum (St. George, Utah)",779,0.7188703465982028,,0.6970474967907574,Average
Bruce C. Steele,False,OutWeek,20,0.65,,0.45,Mild Contrarian
Bruce DeMara,True,Toronto Star,480,0.7583333333333333,,0.6666666666666666,Reliable
Bruce Diones,True,New Yorker,113,0.8053097345132744,,0.7433628318584071,Reliable
Bruce Feld,False,Film Journal International,116,0.5948275862068966,,0.5862068965517241,Mild Contrarian
Bruce Fretts,True,Entertainment Weekly,35,0.8857142857142857,,0.34285714285714286,Bellwether
Bruce Ingram,True,Chicago Sun-Times,53,0.7735849056603774,,0.6792452830188679,Reliable
Bruce Kirkland,False,Jam! Movies,847,0.7544273907910272,,0.641086186540732,Reliable
Bruce McCabe,True,Boston Globe,64,0.796875,,0.71875,Reliable
Bruce Newman,True,San Jose Mercury News,499,0.749498997995992,,0.5390781563126252,Average
Bruce Westbrook,True,Houston Chronicle,538,0.6561338289962825,,0.5594795539033457,Average
Bryan Bishop,False,The Verge,134,0.7985074626865671,,0.6791044776119403,Reliable
