critic_name,top_critic,publisher_name,total_reviews,agreement_rate,fresh_rate,tier
Elena de la Torre,False,Cine-Mundial,52,0.8846153846153846,0.9615384615384616,Bellwether
Itrath Syed,False,Georgia Straight,26,0.8846153846153846,0.5,Bellwether
Margot Harrison,False,Seven Days,441,0.8843537414965986,0.691609977324263,Bellwether
Luis Fernando Galván,False,En Filme,319,0.8840125391849529,0.6300940438871473,Bellwether
Sarah Ward,False,Concrete Playground,267,0.8838951310861424,0.7715355805243446,Bellwether
Aaron Neuwirth,False,We Live Entertainment,155,0.8838709677419355,0.8,Bellwether
Michael Wilmington,True,Los Angeles Times,86,0.8837209302325582,0.5581395348837209,Bellwether
Alejandro G. Calvo,False,Sensacine,43,0.8837209302325582,0.9069767441860465,Bellwether
Genevieve Valentine,False,Philadelphia Weekly,43,0.8837209302325582,0.8604651162790697,Bellwether
Tomris Laffly,False,Film School Rejects,43,0.8837209302325582,0.7209302325581395,Bellwether
Neil Smith,False,thelondonpaper,60,0.8833333333333333,0.5666666666666667,Bellwether
Keith Phipps,False,The Dissolve,180,0.8833333333333333,0.6666666666666666,Bellwether
Javier Perez,False,Cine Premiere,77,0.8831168831168831,0.37662337662337664,Bellwether
Dan Lybarger,False,Nitrate Online,239,0.8828451882845189,0.7447698744769874,Bellwether
Caroline Madden,False,Screen Queens,34,0.8823529411764706,0.8235294117647058,Bellwether
Michael Burgin,False,Paste Magazine,51,0.8823529411764706,0.8431372549019608,Bellwether
Colin Kennedy,False,Empire Magazine,51,0.8823529411764706,0.9019607843137255,Bellwether
Brett McCracken,False,The Gospel Coalition,51,0.8823529411764706,0.8823529411764706,Bellwether
J.C. Maçek III,False,PopMatters,76,0.881578947368421,0.6842105263157895,Bellwether
Lewis Knight,False,Daily Mirror (UK),76,0.881578947368421,0.9078947368421053,Bellwether
Julia Alexander,False,Polygon,42,0.8809523809523809,0.5476190476190477,Bellwether
Jessica Baxter,False,Hammer to Nail,42,0.8809523809523809,1.0,Bellwether
Courtney Small,False,Cinema Axis,126,0.8809523809523809,0.8015873015873016,Bellwether
Andy Klein,False,TNT's Rough Cut,42,0.8809523809523809,0.5952380952380952,Bellwether
Danielle Solzman,False,Cultured Vultures,67,0.8805970149253731,0.7611940298507462,Bellwether
Annette Cardwell,False,Filmcritic.com,50,0.88,0.56,Bellwether
Ellen MacKay,False,Common Sense Media,25,0.88,0.72,Bellwether
Jon Espino,False,The Young Folks,175,0.88,0.5942857142857143,Bellwether
Fiona Williams,False,sbs.com.au,75,0.88,0.6933333333333334,Bellwether
Tom Augustine,False,New Zealand Herald,83,0.8795180722891566,0.7710843373493976,Bellwether
Laura Hiros,False,"Diario La Estrella (Fort Worth, TX)",83,0.8795180722891566,0.7951807228915663,Bellwether
Oz,False,Hollywood Bitchslap,58,0.8793103448275862,0.6206896551724138,Bellwether
Andrew Hedley,False,Flicks.co.nz,58,0.8793103448275862,0.896551724137931,Bellwether
John Powers,False,Vogue,91,0.8791208791208791,0.8241758241758241,Bellwether
Tom Dawson,False,Total Film,157,0.8789808917197452,0.910828025477707,Bellwether
Poulomi Das,False,Arré,33,0.8787878787878788,0.8484848484848485,Bellwether
Andrew Lowry,False,Empire Magazine,33,0.8787878787878788,0.8484848484848485,Bellwether
Rima Sabina Aouf,False,Concrete Playground,33,0.8787878787878788,0.7878787878787878,Bellwether
Naila Scargill,False,Trebuchet,33,0.8787878787878788,0.9393939393939394,Bellwether
Yolanda Machado,True,TheWrap,33,0.8787878787878788,0.5151515151515151,Bellwether
Bill Graham,False,The Film Stage,41,0.8780487804878049,0.8536585365853658,Bellwether
Ian Buckwalter,False,DCist,212,0.8773584905660378,0.8254716981132075,Bellwether
James Marsh,False,South China Morning Post,171,0.8771929824561403,0.543859649122807,Bellwether
Neil Young,True,Hollywood Reporter,73,0.8767123287671232,0.6986301369863014,Bellwether
Michael Bonner,False,Uncut Magazine [UK],154,0.8766233766233766,0.922077922077922,Bellwether
Emma Simmonds,False,Radio Times,89,0.8764044943820225,0.8314606741573034,Bellwether
Alan Cerny,False,ComingSoon.net,105,0.8761904761904762,0.8761904761904762,Bellwether
Carey-Ann Pawsey,False,Orca Sound,153,0.8758169934640523,0.8104575163398693,Bellwether
Christopher Machell,False,CineVue,209,0.8755980861244019,0.8755980861244019,Bellwether
Peter Canavese,False,Celluloid Dreams,56,0.875,0.7857142857142857,Bellwether
Katie Rife,True,AV Club,280,0.875,0.6214285714285714,Bellwether
Yasmin Kleinbart,False,The Young Folks,72,0.875,0.6805555555555556,Bellwether
Leonardo Faierman,False,Black Girl Nerds,24,0.875,0.8333333333333334,Bellwether
Brooke Corso,False,The MacGuffin,24,0.875,0.5833333333333334,Bellwether
Zhuo-Ning Su,False,Awards Daily,56,0.875,0.9642857142857143,Bellwether
Jonita Davis,False,Black Girl Nerds,24,0.875,0.7083333333333334,Bellwether
Jay Antani,False,Boxoffice Magazine,24,0.875,0.375,Bellwether
John Gholson,False,Movies.com,56,0.875,0.7857142857142857,Bellwether
Rachel Deahl,False,"Local Planet Weekly (Spokane, WA)",40,0.875,0.625,Bellwether
Kevin P. Sullivan,True,Entertainment Weekly,40,0.875,0.6,Bellwether
Michael Black,False,ReviewExpress.com,48,0.875,0.5833333333333334,Bellwether
Chris Evangelista,False,CutPrintFilm,24,0.875,0.7083333333333334,Bellwether
Sloan Freer,False,Radio Times,56,0.875,0.6785714285714286,Bellwether
Jon Fortgang,False,Film4,104,0.875,0.7980769230769231,Bellwether
Sam Jordison,False,Film4,32,0.875,0.96875,Bellwether
Ty Cooper,False,HeyUGuys,24,0.875,0.9583333333333334,Bellwether
Graham Fuller,False,The Arts Desk,40,0.875,0.95,Bellwether
James Sanford,False,James Sanford on Film,48,0.875,0.5,Bellwether
Tatat Bunnag,False,Bangkok Post,24,0.875,0.75,Bellwether
Tom Dawson,False,The List,40,0.875,0.825,Bellwether
Daniel Walber,False,Nonfics,56,0.875,0.875,Bellwether
Dana Stevens,True,New York Times,48,0.875,0.5833333333333334,Bellwether
J. Hoberman,False,Tablet,32,0.875,0.6875,Bellwether
Christopher Brandon,False,TNT's Rough Cut,32,0.875,0.6875,Bellwether
Teresa Budasi,True,Chicago Sun-Times,32,0.875,0.625,Bellwether
Robert Horton,False,The Scarecrow,24,0.875,0.8333333333333334,Bellwether
Deborah Krieger,False,Bust Magazine,24,0.875,0.75,Bellwether
Kate Gardner,False,The Mary Sue,32,0.875,0.75,Bellwether
Thom Denson,False,One Room With A View,24,0.875,0.5833333333333334,Bellwether
Matt Neal,False,ABC Radio (Australia),374,0.8743315508021391,0.786096256684492,Bellwether
Gary Dowell,False,Dark Horizons,150,0.8733333333333333,0.64,Bellwether
Devan Coggan,True,Entertainment Weekly,71,0.8732394366197183,0.6619718309859155,Bellwether
Kelechi Ehenulo,False,Confessions From A Geek Mind,213,0.8732394366197183,0.8028169014084507,Bellwether
Joseph Walsh,False,The Skinny,55,0.8727272727272727,0.8,Bellwether
Prahlad Srihari,False,Firstpost,55,0.8727272727272727,0.7272727272727273,Bellwether
George Byrne,False,The Herald (Ireland),47,0.8723404255319149,0.6170212765957447,Bellwether
Christopher Long,False,Movie Metropolis,227,0.8722466960352423,0.8414096916299559,Bellwether
Benjamín Harguindey,False,EscribiendoCine,133,0.8721804511278195,0.631578947368421,Bellwether
Michelle Kisner,False,The Movie Sleuth,86,0.872093023255814,0.8488372093023255,Bellwether
Tony Rayns,True,Time Out,39,0.8717948717948718,0.8461538461538461,Bellwether
Joe Lipsett,False,Queer.Horror.Movies.,39,0.8717948717948718,0.717948717948718,Bellwether
Leslie Camhi,True,Village Voice,39,0.8717948717948718,0.6410256410256411,Bellwether
Mike Ryan,False,Uproxx,233,0.871244635193133,0.7682403433476395,Bellwether
Dan Caffrey,False,Consequence of Sound,31,0.8709677419354839,0.6774193548387096,Bellwether
Jason Anderson,True,Globe and Mail,93,0.8709677419354839,0.22580645161290322,Bellwether
Cameron Frew,False,FrewFilm,93,0.8709677419354839,0.7741935483870968,Bellwether
Ben Nicholson,False,CineVue,155,0.8709677419354839,0.7419354838709677,Bellwether
Lauren Bradshaw,False,Cloture Club,31,0.8709677419354839,0.8387096774193549,Bellwether
Sarah Ward,False,FILMINK (Australia),31,0.8709677419354839,0.8387096774193549,Bellwether
Terry Mesnard,False,Gayly Dreadful,93,0.8709677419354839,0.8709677419354839,Bellwether
Mahmoud Mahdy,False,FilmGamed,31,0.8709677419354839,0.8064516129032258,Bellwether
Jo-Anne Titmarsh,False,HeyUGuys,108,0.8703703703703703,0.8148148148148148,Bellwether
Henry Northmore,False,The List,54,0.8703703703703703,0.6851851851851852,Bellwether
Gabrielle Bondi,False,The Young Folks,54,0.8703703703703703,0.8148148148148148,Bellwether
Edward Lawrenson,False,The Big Issue,123,0.8699186991869918,0.8780487804878049,Bellwether
Shane Danielsen,False,sbs.com.au,23,0.8695652173913043,0.6956521739130435,Bellwether
James Rocchi,True,Film.com,23,0.8695652173913043,0.7391304347826086,Bellwether
Matt Langdon,False,Filmcritic.com,23,0.8695652173913043,0.9130434782608695,Bellwether
Bilge Ebiri,True,New York Times,23,0.8695652173913043,0.7391304347826086,Bellwether
Mark Stafford,False,Electric Sheep,46,0.8695652173913043,0.8913043478260869,Bellwether
Stephen Mayne,False,Under the Radar,23,0.8695652173913043,0.5652173913043478,Bellwether
Charlotte Harrison,False,cultbox,23,0.8695652173913043,0.782608695652174,Bellwether
Stephen Mayne,False,PopMatters,23,0.8695652173913043,0.782608695652174,Bellwether
Kate Erbland,False,The Dissolve,23,0.8695652173913043,0.5217391304347826,Bellwether
Amelia Navascues,False,Triple J,46,0.8695652173913043,0.6956521739130435,Bellwether
Matthew Turner,False,VODzilla.co,23,0.8695652173913043,0.8260869565217391,Bellwether
Rachit Gupta,False,Filmfare,107,0.8691588785046729,0.7102803738317757,Bellwether
Jamie Neish,False,HeyUGuys,76,0.868421052631579,0.8026315789473685,Bellwether
Jeffrey Overstreet,False,Christianity Today,76,0.868421052631579,0.7368421052631579,Bellwether
Sean Axmaker,False,Parallax View,152,0.868421052631579,0.9013157894736842,Bellwether
Sean Axmaker,False,Seanax.com,569,0.8681898066783831,0.8963093145869947,Bellwether
Rumsey Taylor,False,Not Coming to a Theater Near You,220,0.8681818181818182,0.8727272727272727,Bellwether
Cath Clarke,True,Time Out,288,0.8680555555555556,0.7534722222222222,Bellwether
Ted Prigge,False,rec.arts.movies.reviews,250,0.868,0.772,Bellwether
Casey Chong,False,Casey's Movie Mania,68,0.8676470588235294,0.6029411764705882,Bellwether
Dan Murrell,False,Screen Junkies,196,0.8673469387755102,0.6479591836734694,Bellwether
Dan Lybarger,False,eFilmCritic.com,421,0.8669833729216152,0.5130641330166271,Bellwether
Desmond Ryan,True,Philadelphia Inquirer,180,0.8666666666666667,0.5944444444444444,Bellwether
Vladan Petkovic,False,Cineuropa,30,0.8666666666666667,0.8333333333333334,Bellwether
Ignacio Navarro,False,El antepenúltimo mohicano,60,0.8666666666666667,0.8833333333333333,Bellwether
Guillem Martinez Oya,False,Cinematismo,60,0.8666666666666667,0.9833333333333333,Bellwether
Dominic Corry,False,New Zealand Herald,90,0.8666666666666667,0.8333333333333334,Bellwether
Donald Strohman,False,The Young Folks,30,0.8666666666666667,0.4666666666666667,Bellwether
Kt Schaefer,False,Next Best Picture,30,0.8666666666666667,0.5666666666666667,Bellwether
Andy Psyllides,False,Sky Cinema,60,0.8666666666666667,0.6166666666666667,Bellwether
Peter Labuza,False,The Film Stage,30,0.8666666666666667,0.8,Bellwether
Shyama Krishna Kumar,False,Gulf News (UAE),45,0.8666666666666667,0.7777777777777778,Bellwether
Raphael Abraham,True,Financial Times,60,0.8666666666666667,0.8333333333333334,Bellwether
Joel Selvin,True,San Francisco Chronicle,30,0.8666666666666667,0.8,Bellwether
Harvey S. Karten,False,Big Apple Reviews,127,0.8661417322834646,0.8740157480314961,Bellwether
Andrea Beach,False,Common Sense Media,112,0.8660714285714286,0.6785714285714286,Bellwether
Daniel M. Gold,True,New York Times,67,0.8656716417910447,0.6268656716417911,Bellwether
Alison Willmore,True,BuzzFeed News,275,0.8654545454545455,0.68,Bellwether
Kevin L. Lee,False,Film Inquiry,52,0.8653846153846154,0.7307692307692307,Bellwether
Tom Shone,False,Sunday Times (UK),208,0.8653846153846154,0.7980769230769231,Bellwether
Adrian Turner,False,Radio Times,104,0.8653846153846154,0.8269230769230769,Bellwether
Lisa Nesselson,False,France24,89,0.8651685393258427,0.8539325842696629,Bellwether
Carlos Díaz Reyes,False,Vanguardia (Mexico),215,0.8651162790697674,0.6883720930232559,Bellwether
Emanuel Levy,False,EmanuelLevy.Com,7977,0.8651121975680081,0.5858092014541808,Bellwether
Ray Pride,False,Newcity,696,0.8649425287356322,0.8908045977011494,Bellwether
Susan Wloszczyna,False,AWFJ Women on Film,37,0.8648648648648649,0.918918918918919,Bellwether
Patrick Cavanaugh,False,ComicBook.com,37,0.8648648648648649,0.8918918918918919,Bellwether
Allan Hunter,False,The List,192,0.8645833333333334,0.828125,Bellwether
Matthew Odam,False,Austin American-Statesman,81,0.8641975308641975,0.8518518518518519,Bellwether
Colby Bryant,False,Colbybryant.com,103,0.8640776699029126,0.9029126213592233,Bellwether
Matt Glasby,False,Flicks.co.nz,103,0.8640776699029126,0.8252427184466019,Bellwether
Tony Toscano,False,Citadel Broadcasting,22,0.8636363636363636,0.18181818181818182,Bellwether
Garrett Mitchell,True,Arizona Republic,22,0.8636363636363636,0.7727272727272727,Bellwether
Matthew Passantino,False,Film Threat,44,0.8636363636363636,0.6136363636363636,Bellwether
Shelagh Rowan-Legg,False,That Shelf,66,0.8636363636363636,0.8636363636363636,Bellwether
Chelsea Steiner,False,The Mary Sue,22,0.8636363636363636,0.7727272727272727,Bellwether
Cate Young,False,The Muse/Jezebel,22,0.8636363636363636,0.7272727272727273,Bellwether
Odie Henderson,False,Movie Mezzanine,22,0.8636363636363636,0.6818181818181818,Bellwether
Victor Stiff,False,That Shelf,44,0.8636363636363636,0.8863636363636364,Bellwether
Orla Smith,False,Seventh Row,22,0.8636363636363636,0.9090909090909091,Bellwether
Leonard Klady,False,Movie City News,44,0.8636363636363636,0.4318181818181818,Bellwether
Jennifer Heaton,False,Alternative Lens,468,0.8632478632478633,0.7799145299145299,Bellwether
Alberto Sáez Villarino,False,El antepenúltimo mohicano,95,0.8631578947368421,0.9052631578947369,Bellwether
Craig Mathieson,False,The Sunday Age,409,0.863080684596577,0.6723716381418093,Bellwether
Rob Vaux,False,Cinema-stache,51,0.8627450980392157,0.9411764705882353,Bellwether
Ali Catterall,False,Film4,51,0.8627450980392157,0.43137254901960786,Bellwether
David Edwards,False,Daily Record (UK),51,0.8627450980392157,0.5882352941176471,Bellwether
T'Cha Dunlevy,False,Montreal Gazette,131,0.8625954198473282,0.8854961832061069,Bellwether
Doug Jamieson,False,The Jam Report,211,0.8625592417061612,0.7440758293838863,Bellwether
John A. Nesbit,False,Old School Reviews,741,0.8623481781376519,0.815114709851552,Bellwether
Mark Bourne,False,DVDJournal.com,167,0.8622754491017964,0.7784431137724551,Bellwether
Daniel Gelb,False,AllMovie,87,0.8620689655172413,0.5057471264367817,Bellwether
Brian Tallerico,False,Film Threat,29,0.8620689655172413,0.8620689655172413,Bellwether
Tara Judah,False,Overland,29,0.8620689655172413,0.7931034482758621,Bellwether
James Powers,True,Hollywood Reporter,29,0.8620689655172413,0.896551724137931,Bellwether
Blake Howard,False,Graffiti With Punctuation,203,0.8620689655172413,0.8719211822660099,Bellwether
Michael Blowen,True,Boston Globe,29,0.8620689655172413,0.5517241379310345,Bellwether
Matt Bailey,False,Not Coming to a Theater Near You,181,0.861878453038674,0.861878453038674,Bellwether
Gena Radcliffe,False,The Spool,36,0.8611111111111112,0.7222222222222222,Bellwether
Jay Carmody,False,Washington Star,36,0.8611111111111112,0.8888888888888888,Bellwether
John Nugent,False,Sky Cinema,36,0.8611111111111112,0.6666666666666666,Bellwether
Hunter Lanier,False,Film Threat,36,0.8611111111111112,0.8055555555555556,Bellwether
Matthew Anderson,False,CineVue,115,0.8608695652173913,0.7652173913043478,Bellwether
TV Guide Staff,False,TV Guide,323,0.8606811145510835,0.5882352941176471,Bellwether
John Serba,False,MLive.com,538,0.8605947955390335,0.6802973977695167,Bellwether
Ken Tucker,True,New York Magazine/Vulture,43,0.8604651162790697,0.8372093023255814,Bellwether
James Plath,False,Reel.com,43,0.8604651162790697,0.7674418604651163,Bellwether
Meyer Levin (Patterson Murphy),False,Esquire Magazine,50,0.86,0.86,Bellwether
Danny Leigh,True,Financial Times,228,0.8596491228070176,0.7675438596491229,Bellwether
Bob Grimm,False,Tucson Weekly,171,0.8596491228070176,0.543859649122807,Bellwether
Diane Pershing,False,Malibu Times,135,0.8592592592592593,0.8740740740740741,Bellwether
Tomas Trussow,False,Film Inquiry,71,0.8591549295774648,0.7746478873239436,Bellwether
Iván Belmont,False,Konexión,85,0.8588235294117647,0.8705882352941177,Bellwether
Nick Schager,True,Variety,85,0.8588235294117647,0.47058823529411764,Bellwether
Peter Gray,False,Brisbanista,113,0.8584070796460177,0.6991150442477876,Bellwether
Alex Leadbeater,False,What Culture,113,0.8584070796460177,0.7433628318584071,Bellwether
Shaun Munro,False,Flickering Myth,261,0.8582375478927203,0.578544061302682,Bellwether
Steph Cozza,False,Aggressive Comix,162,0.8580246913580247,0.8209876543209876,Bellwether
Andrew Barker,True,Variety,288,0.8576388888888888,0.4236111111111111,Bellwether
Mel Campbell,False,ScreenHub,21,0.8571428571428571,0.9047619047619048,Bellwether
Lauren Terry,False,Willamette Week,28,0.8571428571428571,0.75,Bellwether
Patrick McDonald,False,"WBGR-FM (93.7 FM - Monroe, WI)",35,0.8571428571428571,0.8571428571428571,Bellwether
Michael Atkinson,False,Movieline,42,0.8571428571428571,0.6666666666666666,Bellwether
Raquel Stecher,False,Quelle Movies,70,0.8571428571428571,0.9142857142857143,Bellwether
Jeff Vice,False,Cinephiled,28,0.8571428571428571,0.5357142857142857,Bellwether
Keith Phipps,False,Uproxx,63,0.8571428571428571,0.8412698412698413,Bellwether
Scott Weinberg,False,ScreenAnarchy,49,0.8571428571428571,0.7142857142857143,Bellwether
Alex Welch,False,IGN Movies,77,0.8571428571428571,0.6493506493506493,Bellwether
Alice Tynan,False,The Vine,35,0.8571428571428571,0.7142857142857143,Bellwether
Russell Baillie,False,New Zealand Herald,119,0.8571428571428571,0.7394957983193278,Bellwether
Rob Harvilla,False,The Ringer,28,0.8571428571428571,0.6428571428571429,Bellwether
Leslie Felperin,False,Radio Times,28,0.8571428571428571,0.9285714285714286,Bellwether
Susan Michals,False,FilmStew.com,63,0.8571428571428571,0.5555555555555556,Bellwether
Amanda Sink,False,The Hollywood Outsider,42,0.8571428571428571,0.8809523809523809,Bellwether
